hyriv_id,next_down,main_riv,length_km,discharge_m3s_mean,catchment_up_area_km2,river_order,source,geometry_type,provenance
40673883,40673524,41067217,0.93,0.468,20.8,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674043,40674537,41067217,4.36,0.203,10.4,7,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674044,40674045,41067217,4.71,0.296,15.6,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674045,40674903,41067217,5.19,165.43,7512.5,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674046,40674377,41067217,1.31,0.174,9.8,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674047,40674377,41067217,0.6,0.145,8.3,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674048,40674215,41067217,1.94,310.707,10478.8,3,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674049,40672212,41067217,7.09,0.667,35.6,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674050,40673524,41067217,2.54,0.286,12.4,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674209,40675064,41067217,0.93,0.434,20.9,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674210,40675064,41067217,3.53,0.222,10.8,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674211,40675066,41067217,4.54,0.813,39.1,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674212,40675069,41067217,0.6,0.117,6.9,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674213,40675069,41067217,2.15,0.509,29.3,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674214,40675242,41067217,1.01,312.312,10572.3,3,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674215,40674214,41067217,5.7,311.919,10549.1,3,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674216,40672006,41067217,7.92,0.658,35.4,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674217,40674049,41067217,1.72,0.167,9.1,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674218,40672995,41067217,3.92,0.5,23.7,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674372,40675062,41067217,18.79,0.929,55.8,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674373,40675062,41067217,14.37,0.63,38.4,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674374,40675066,41067217,1.61,0.216,10.6,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674375,40675068,41067217,2.76,3.471,167.3,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674376,40674904,41067217,1.99,0.173,9.6,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674377,40674904,41067217,2.02,0.378,21.5,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674378,40673881,41067217,1.99,0.21,11.9,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674379,40673881,41067217,2.29,0.15,8.3,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674380,40673690,41067217,2.38,0.192,10.0,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674537,40675891,41067217,2.32,2.622,128.8,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674538,40675068,41067217,2.92,0.223,11.3,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674539,40675070,41067217,1.71,0.126,7.4,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674540,40674726,41067217,4.62,2.288,129.5,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674541,40674049,41067217,1.62,0.192,10.4,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674542,40673158,41067217,4.76,0.305,16.1,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674543,40673883,41067217,2.08,0.334,14.8,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674724,40675891,41067217,2.23,0.158,8.2,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674725,40674903,41067217,4.1,0.355,19.3,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674726,40675070,41067217,1.63,318.969,10964.1,3,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674727,40673690,41067217,5.38,45.497,1887.1,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674903,40675892,41067217,4.11,166.015,7544.6,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674904,40675892,41067217,1.94,0.6,33.9,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674905,40675409,41067217,5.4,0.323,18.9,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674906,40674727,41067217,1.01,41.584,1676.9,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674907,40674906,41067217,1.38,0.111,5.6,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674908,40673521,41067217,4.0,1.49,69.8,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40674909,40673522,41067217,6.8,0.556,25.2,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675062,40676410,41067217,2.15,1.599,96.7,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675063,40675407,41067217,6.93,6.538,309.7,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675064,40675407,41067217,3.02,0.78,37.8,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675065,40679407,41067217,4.3,0.516,24.8,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675066,40679407,41067217,3.06,1.208,58.4,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675067,40675560,41067217,0.6,0.127,6.3,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675068,40675560,41067217,2.15,3.831,185.5,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675069,40676417,41067217,3.96,0.757,43.9,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675070,40676417,41067217,3.42,319.335,10985.8,3,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675071,40674215,41067217,3.78,1.023,59.4,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675072,40676425,41067217,0.92,0.275,13.4,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675073,40676425,41067217,0.6,0.132,6.5,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675074,40674908,41067217,0.92,0.108,5.0,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675239,40676410,41067217,3.16,0.183,12.2,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675240,40674726,41067217,4.05,316.643,10832.4,3,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675241,40675240,41067217,14.59,0.833,48.0,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675242,40675409,41067217,10.42,313.278,10630.0,3,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675243,40675071,41067217,0.69,0.104,6.1,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675404,40678291,41067217,4.53,0.261,14.1,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675405,40678291,41067217,4.76,0.291,15.8,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675406,40676928,41067217,10.59,0.922,45.4,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675407,40676928,41067217,0.93,7.35,349.2,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675408,40676928,41067217,3.62,0.241,11.9,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675409,40675240,41067217,5.65,313.918,10668.0,3,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675410,40674214,41067217,5.99,0.352,20.8,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675560,40676931,41067217,1.54,4.005,194.2,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675561,40676931,41067217,1.0,0.199,10.2,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675562,40675240,41067217,1.08,1.711,105.4,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675563,40674906,41067217,2.55,41.45,1670.4,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675564,40675563,41067217,2.4,0.2,10.0,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675565,40674908,41067217,2.3,1.123,52.7,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675566,40675895,41067217,1.38,0.207,8.5,7,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675567,40675895,41067217,2.14,0.382,15.4,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675729,40675563,41067217,0.46,41.126,1654.6,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675730,40675565,41067217,0.61,0.643,29.9,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675731,40675730,41067217,1.0,0.12,5.6,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675891,40676414,41067217,4.75,3.138,155.3,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675892,40676415,41067217,3.08,166.811,7589.7,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675893,40675242,41067217,5.16,0.414,24.9,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675894,40676935,41067217,0.6,0.115,4.8,7,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40675895,40676935,41067217,1.08,0.62,25.2,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676047,40676413,41067217,11.6,0.805,46.9,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676048,40676414,41067217,2.41,0.216,11.3,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676049,40676415,41067217,2.81,0.231,13.0,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676050,40675071,41067217,7.88,0.743,43.0,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676051,40675729,41067217,2.43,40.833,1639.4,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676052,40676222,41067217,5.46,0.727,28.0,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676053,40676222,41067217,1.53,0.251,9.6,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676215,40676413,41067217,18.09,0.662,38.6,3,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676216,40675562,41067217,2.0,0.429,26.3,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676217,40675562,41067217,4.7,1.267,78.1,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676218,40675565,41067217,2.23,0.269,12.8,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676219,40675730,41067217,5.24,0.519,24.1,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676220,40676761,41067217,0.6,0.117,5.2,8,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676221,40676761,41067217,2.54,0.308,13.5,7,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676222,40676936,41067217,0.61,0.992,38.2,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676223,40676936,41067217,1.0,0.2,7.8,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676410,40677095,41067217,5.25,1.961,121.4,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676411,40677095,41067217,3.43,0.172,12.2,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676412,40677260,41067217,9.85,0.908,54.5,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676413,40677260,41067217,2.03,1.52,88.8,3,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676414,40677096,41067217,1.69,3.404,169.2,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676415,40678445,41067217,2.64,167.157,7609.4,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676416,40676592,41067217,3.41,0.272,16.0,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676417,40676592,41067217,7.13,320.486,11053.5,3,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676418,40676216,41067217,1.61,0.124,7.6,7,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676419,40676217,41067217,0.69,0.111,6.9,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676420,40676217,41067217,0.61,0.964,59.6,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676421,40676420,41067217,1.2,0.481,29.5,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676422,40676423,41067217,3.13,0.244,13.0,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676423,40674727,41067217,6.58,3.509,191.2,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676424,40676051,41067217,3.25,40.384,1616.6,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676425,40676424,41067217,4.45,0.701,34.5,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676591,40676927,41067217,10.93,0.76,42.5,3,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676592,40677963,41067217,0.61,320.767,11070.0,3,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676593,40676421,41067217,0.92,0.108,6.7,7,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676594,40676421,41067217,2.81,0.346,21.2,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676595,40675729,41067217,3.47,0.272,14.3,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676753,40676927,41067217,0.69,0.113,6.9,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676754,40677096,41067217,3.03,0.377,20.0,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676755,40678445,41067217,3.03,0.248,14.3,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676756,40676216,41067217,1.77,0.177,10.9,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676757,40677265,41067217,0.92,0.151,8.5,8,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676758,40677265,41067217,2.32,0.219,12.2,7,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676759,40677266,41067217,4.84,0.427,23.6,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676760,40677266,41067217,0.69,0.144,7.8,7,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676761,40679737,41067217,1.69,0.475,21.0,7,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676762,40679737,41067217,5.92,0.592,25.4,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676926,40680107,41067217,2.08,0.189,11.5,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676927,40680107,41067217,3.23,1.044,59.7,3,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676928,40678124,41067217,4.77,8.733,417.8,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676929,40678124,41067217,4.25,0.227,11.3,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676930,40678793,41067217,2.73,0.267,13.5,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676931,40678793,41067217,4.15,4.523,220.7,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676932,40677785,41067217,2.46,0.262,13.7,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676933,40677785,41067217,3.01,0.309,16.5,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676934,40676423,41067217,1.69,2.873,157.8,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676935,40677617,41067217,3.08,0.934,38.2,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40676936,40677617,41067217,5.28,1.616,63.3,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40677095,40677259,41067217,2.15,2.177,136.8,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40677096,40677263,41067217,2.45,3.886,194.8,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40677097,40677263,41067217,3.07,0.371,18.9,6,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40677098,40677963,41067217,3.75,0.288,17.6,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40677099,40676934,41067217,0.46,1.619,88.7,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40677100,40676424,41067217,2.7,39.531,1575.0,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40677101,40677100,41067217,1.2,39.214,1559.2,4,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40677102,40677101,41067217,7.0,0.609,29.9,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40677259,40678616,41067217,0.61,5.089,313.0,3,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40677260,40677259,41067217,11.73,2.908,176.0,3,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
40677261,40678292,41067217,1.77,0.181,10.2,5,HydroRIVERS v1.0 (HydroSHEDS),LineString,OBSERVED HYDROGRAPHIC NETWORK · WWF / HydroSHEDS
